Year,m,d,Time,Cloud amount (1/8),Pressure (msl) (hPa),Relative humidity (%),Precipitation intensity (mm/h),Snow depth (cm),Air temperature (degC),Dew-point temperature (degC),Horizontal visibility (m),Wind direction (deg),Gust speed (m/s),Wind speed (m/s),area
2017,1,10,9,8.0,1013.1,90.0,0.0,11.0,2.2,0.8,50000.0,247.0,12.1,8.9,1
2017,1,10,10,8.0,1013.2,96.0,0.4,11.0,1.9,1.2,10840.0,242.0,8.7,6.2,1
2017,1,10,11,8.0,1012.9,95.0,0.0,11.0,2.0,1.2,7980.0,229.0,10.2,6.4,1
2017,1,10,12,8.0,1013.0,89.0,0.0,11.0,2.2,0.6,50000.0,239.0,11.6,8.1,1
2017,1,10,13,8.0,1013.2,90.0,0.0,10.0,1.8,0.3,50000.0,232.0,12.8,8.8,1
2017,1,10,14,8.0,1013.4,93.0,0.0,10.0,1.3,0.3,1820.0,227.0,10.0,7.3,1
2017,1,10,15,8.0,1013.2,94.0,0.0,10.0,1.3,0.5,9740.0,236.0,12.0,8.0,1
2017,1,10,16,8.0,1013.2,87.0,0.0,10.0,1.2,-0.7,15700.0,225.0,13.4,9.2,1
2017,1,10,17,8.0,1013.2,85.0,0.0,10.0,1.2,-1.1,15260.0,228.0,12.1,8.4,1
2017,1,10,18,8.0,1013.1,87.0,0.0,10.0,0.8,-1.1,10650.0,221.0,10.8,7.7,1
2017,1,10,19,8.0,1012.8,88.0,0.0,10.0,0.6,-1.2,9200.0,220.0,11.8,8.4,1
2017,1,10,20,8.0,1012.8,88.0,0.0,10.0,0.5,-1.2,8690.0,221.0,11.6,7.6,1
2017,1,10,21,8.0,1012.5,87.0,0.0,10.0,0.5,-1.4,9970.0,220.0,11.8,8.9,1
2017,1,10,22,8.0,1012.5,85.0,0.0,10.0,0.5,-1.8,9670.0,222.0,13.0,9.6,1
2017,1,10,23,8.0,1012.4,86.0,0.0,10.0,0.3,-1.9,9190.0,217.0,12.8,9.3,1
2017,1,11,0,8.0,1011.7,85.0,0.0,10.0,0.1,-2.1,14720.0,213.0,13.4,9.4,1
2017,1,11,1,8.0,1011.2,85.0,0.0,10.0,0.0,-2.3,25110.0,213.0,12.1,8.2,1
2017,1,11,2,8.0,1010.4,86.0,0.0,10.0,0.1,-2.0,20300.0,214.0,11.4,7.8,1
2017,1,11,3,8.0,1009.7,91.0,0.0,10.0,-0.4,-1.6,10470.0,200.0,13.5,10.2,1
2017,1,11,4,8.0,1009.2,94.0,0.0,10.0,-1.0,-1.8,7110.0,202.0,11.8,9.1,1
2017,1,11,5,8.0,1008.3,95.0,0.0,10.0,-1.1,-1.9,6250.0,199.0,12.8,9.1,1
2017,1,11,6,8.0,1007.7,93.0,0.0,10.0,-0.8,-1.8,7020.0,200.0,10.9,8.1,1
2017,1,11,7,8.0,1007.0,92.0,0.0,10.0,-0.7,-1.9,6930.0,199.0,13.0,9.3,1
2017,1,11,8,8.0,1006.5,92.0,0.0,10.0,-0.7,-1.8,6120.0,199.0,13.1,9.5,1
2017,1,11,9,8.0,1006.1,89.0,0.0,10.0,-1.0,-2.5,7160.0,201.0,17.9,12.9,1
2017,1,11,10,8.0,1005.2,92.0,0.0,10.0,-1.6,-2.7,5520.0,197.0,16.6,11.3,1
2017,1,11,11,8.0,1004.2,91.0,0.0,10.0,-1.7,-3.0,5990.0,193.0,14.7,10.7,1
2017,1,11,12,8.0,1003.5,90.0,0.0,10.0,-2.3,-3.7,7050.0,187.0,14.0,10.7,1
2017,1,11,13,8.0,1003.0,82.0,0.0,10.0,-2.4,-5.0,12520.0,196.0,17.1,11.5,1
2017,1,11,14,8.0,1002.3,81.0,0.0,10.0,-2.4,-5.2,14490.0,197.0,12.9,9.1,1
2017,1,11,15,8.0,1001.2,79.0,0.0,10.0,-2.6,-5.7,14650.0,186.0,11.0,7.8,1
2017,1,11,16,1.0,999.9,77.0,0.0,10.0,-2.9,-6.4,17210.0,180.0,10.1,7.7,1
2017,1,11,17,0.0,998.6,78.0,0.0,10.0,-3.3,-6.5,14560.0,168.0,13.2,8.7,1
2017,1,11,18,0.0,997.7,74.0,0.0,10.0,-4.0,-8.0,17250.0,168.0,13.7,9.6,1
2017,1,11,19,0.0,996.7,69.0,0.0,10.0,-4.2,-9.1,21080.0,162.0,13.0,9.3,1
2017,1,11,20,0.0,996.6,65.0,0.0,10.0,-3.8,-9.3,35400.0,175.0,12.4,8.9,1
2017,1,11,21,0.0,995.5,63.0,0.0,10.0,-3.4,-9.4,39310.0,169.0,14.1,9.4,1
2017,1,11,22,0.0,994.7,64.0,0.0,10.0,-3.4,-9.1,50000.0,177.0,13.8,9.3,1
2017,1,11,23,0.0,994.4,64.0,0.0,10.0,-3.0,-9.0,50000.0,166.0,14.9,10.8,1
2017,1,12,0,0.0,993.5,64.0,0.0,10.0,-2.8,-8.6,50000.0,163.0,15.9,10.1,1
2017,1,12,1,0.0,992.9,62.0,0.0,10.0,-2.7,-9.0,50000.0,168.0,13.5,9.3,1
2017,1,12,2,0.0,992.1,64.0,0.0,10.0,-3.0,-8.9,47090.0,175.0,16.3,10.7,1
2017,1,12,3,5.0,991.3,66.0,0.0,10.0,-3.4,-8.8,35470.0,177.0,17.6,13.1,1
2017,1,12,4,7.0,990.6,67.0,0.0,10.0,-3.2,-8.4,45260.0,175.0,21.2,13.0,1
2017,1,12,5,8.0,990.4,67.0,0.0,10.0,-3.2,-8.5,47520.0,174.0,17.5,12.2,1
2017,1,12,6,8.0,990.3,69.0,0.0,10.0,-3.5,-8.3,48210.0,174.0,13.4,10.5,1
2017,1,12,7,8.0,990.4,75.0,0.0,10.0,-4.0,-7.7,12050.0,174.0,14.2,10.4,1
2017,1,12,8,8.0,990.5,78.0,0.0,10.0,-4.2,-7.4,9770.0,169.0,14.1,10.4,1
2017,1,12,9,8.0,990.4,83.0,0.0,10.0,-4.2,-6.7,9000.0,174.0,15.0,9.7,1
2017,1,12,10,8.0,990.0,93.0,1.3,10.0,-4.2,-5.2,3000.0,168.0,10.8,8.5,1
2017,1,12,11,8.0,989.6,90.0,0.0,11.0,-3.5,-5.0,5860.0,170.0,13.5,9.3,1
2017,1,12,12,8.0,989.4,85.0,0.0,11.0,-3.1,-5.3,14890.0,172.0,12.4,8.5,1
2017,1,12,13,8.0,989.3,88.0,0.5,11.0,-3.3,-5.0,4640.0,166.0,11.4,8.3,1
2017,1,12,14,8.0,989.0,82.0,0.0,11.0,-2.8,-5.5,12730.0,166.0,12.1,8.7,1
2017,1,12,15,8.0,988.8,95.0,0.9,11.0,-3.6,-4.3,590.0,161.0,10.8,7.6,1
2017,1,12,16,8.0,988.4,93.0,0.0,12.0,-3.0,-4.0,9780.0,160.0,9.6,7.1,1
2017,1,12,17,8.0,988.0,96.0,1.1,11.0,-3.4,-4.0,370.0,158.0,7.9,6.3,1
2017,1,12,18,8.0,987.4,96.0,1.1,15.0,-2.9,-3.5,3470.0,159.0,8.0,6.0,1
2017,1,12,19,8.0,986.8,96.0,0.0,15.0,-2.7,-3.3,7860.0,159.0,9.0,6.6,1
2017,1,12,20,8.0,986.7,96.0,0.0,15.0,-2.5,-3.1,9590.0,154.0,7.3,5.5,1
2017,1,12,21,8.0,986.3,95.0,0.0,15.0,-2.3,-2.9,8580.0,155.0,8.0,5.9,1
2017,1,12,22,8.0,985.9,95.0,0.0,15.0,-2.1,-2.7,8040.0,154.0,7.9,5.8,1
2017,1,12,23,8.0,985.4,97.0,0.7,15.0,-2.2,-2.6,2830.0,142.0,7.2,6.1,1
2017,1,13,0,9.0,985.0,98.0,2.9,19.0,-2.1,-2.4,490.0,140.0,7.6,5.8,1
2017,1,13,1,8.0,984.5,98.0,0.1,18.0,-1.3,-1.5,7800.0,158.0,8.1,6.0,1
2017,1,13,2,8.0,984.0,98.0,0.5,18.0,-1.0,-1.2,5490.0,169.0,7.9,5.8,1
2017,1,13,3,8.0,983.9,99.0,0.5,18.0,-0.3,-0.5,2580.0,179.0,7.6,5.7,1
2017,1,13,4,8.0,983.9,99.0,1.1,20.0,0.1,-0.1,2740.0,193.0,8.1,6.1,1
2017,1,13,5,8.0,984.2,99.0,0.9,20.0,0.5,0.4,13490.0,196.0,6.2,5.1,1
2017,1,13,6,8.0,984.6,99.0,0.0,20.0,1.1,1.0,8180.0,210.0,5.4,4.2,1
2017,1,13,7,8.0,985.4,99.0,0.0,20.0,1.3,1.2,11940.0,200.0,6.6,5.0,1
2017,1,13,8,8.0,986.2,99.0,0.0,19.0,0.7,0.6,16010.0,205.0,4.8,4.1,1
2017,1,13,9,8.0,986.7,99.0,0.6,20.0,1.5,1.4,5850.0,219.0,9.1,6.1,1
2017,1,13,10,7.0,987.0,96.0,0.0,20.0,1.6,0.9,13990.0,208.0,9.9,6.7,1
2017,1,13,11,8.0,987.3,93.0,0.0,19.0,1.4,0.4,22860.0,202.0,11.1,7.6,1
2017,1,13,12,8.0,987.9,95.0,0.5,19.0,1.1,0.4,8940.0,203.0,7.5,5.5,1
2017,1,13,13,8.0,988.6,91.0,0.0,19.0,1.4,0.0,49390.0,206.0,11.1,8.0,1
2017,1,13,14,8.0,989.2,92.0,0.0,19.0,1.2,0.1,17580.0,204.0,11.2,8.4,1
2017,1,13,15,8.0,989.7,93.0,0.0,19.0,1.1,0.1,33890.0,206.0,11.1,8.4,1
2017,1,13,16,8.0,990.1,92.0,0.0,18.0,1.1,-0.1,24580.0,203.0,11.9,7.3,1
2017,1,13,17,8.0,990.5,91.0,0.0,18.0,1.1,-0.1,31190.0,203.0,10.2,7.1,1
2017,1,13,18,8.0,990.9,91.0,0.0,18.0,1.1,-0.1,34880.0,204.0,9.5,7.1,1
2017,1,13,19,8.0,991.2,94.0,0.0,18.0,0.9,0.1,15890.0,202.0,7.8,6.3,1
2017,1,13,20,8.0,991.4,93.0,0.0,18.0,1.0,0.0,36000.0,205.0,7.8,6.0,1
2017,1,13,21,8.0,991.8,92.0,0.0,18.0,1.1,-0.1,24390.0,197.0,8.4,6.5,1
2017,1,13,22,8.0,992.1,93.0,0.0,18.0,1.0,-0.1,19870.0,192.0,7.1,5.2,1
2017,1,13,23,8.0,992.3,91.0,0.0,18.0,0.8,-0.6,25710.0,190.0,9.5,6.3,1
2017,1,14,0,8.0,992.3,90.0,0.0,18.0,0.8,-0.7,20620.0,193.0,8.3,5.7,1
2017,1,14,1,8.0,992.4,93.0,0.0,18.0,0.5,-0.5,14980.0,183.0,5.6,4.1,1
2017,1,14,2,8.0,992.4,93.0,0.0,18.0,0.5,-0.5,13710.0,174.0,3.6,2.5,1
2017,1,14,3,8.0,992.3,93.0,0.0,18.0,0.5,-0.5,13240.0,177.0,3.9,2.7,1
2017,1,14,4,8.0,992.5,91.0,0.0,18.0,0.6,-0.7,15040.0,188.0,4.7,3.6,1
2017,1,14,5,8.0,992.8,93.0,0.0,18.0,0.4,-0.6,11270.0,183.0,3.5,2.9,1
2017,1,14,6,8.0,993.1,93.0,0.0,18.0,0.4,-0.5,11490.0,178.0,4.1,2.8,1
2017,1,14,7,8.0,993.7,95.0,0.0,18.0,0.2,-0.5,8810.0,190.0,2.9,2.4,1
2017,1,14,8,8.0,994.2,94.0,0.0,18.0,0.3,-0.5,10510.0,188.0,2.8,2.1,1
2017,1,14,9,8.0,994.8,95.0,0.0,18.0,0.3,-0.4,8730.0,188.0,3.9,2.8,1
2017,1,14,10,8.0,995.2,94.0,0.0,18.0,0.8,-0.2,10190.0,174.0,5.1,3.7,1
2017,1,14,11,8.0,995.8,92.0,0.0,18.0,0.9,-0.2,12600.0,202.0,4.2,3.0,1
2017,1,14,12,8.0,996.2,91.0,0.0,18.0,0.9,-0.4,15760.0,193.0,5.2,3.5,1
2017,1,14,13,8.0,996.9,92.0,0.0,18.0,0.7,-0.4,4570.0,208.0,4.4,3.2,1
2017,1,14,14,8.0,997.4,97.0,0.0,18.0,0.2,-0.3,12730.0,205.0,3.9,2.9,1
2017,1,14,15,8.0,997.9,96.0,0.0,17.0,0.4,-0.2,12540.0,200.0,2.4,1.6,1
2017,1,14,16,8.0,998.6,96.0,0.0,17.0,0.3,-0.2,9730.0,222.0,2.3,1.0,1
2017,1,14,17,8.0,999.2,97.0,0.0,17.0,-0.2,-0.6,6860.0,238.0,1.5,1.1,1
2017,1,14,18,8.0,999.7,98.0,0.0,17.0,-0.3,-0.6,6140.0,243.0,1.9,1.1,1
2017,1,14,19,8.0,1000.1,96.0,0.0,17.0,-0.1,-0.7,16660.0,1.0,2.9,2.3,1
2017,1,14,20,8.0,1000.6,93.0,0.0,17.0,-0.3,-1.4,42560.0,2.0,3.9,3.1,1
2017,1,14,21,8.0,1000.7,92.0,0.0,17.0,-0.6,-1.7,45490.0,358.0,4.0,3.2,1
2017,1,14,22,8.0,1001.1,94.0,0.0,17.0,-0.8,-1.7,45940.0,12.0,2.4,1.6,1
2017,1,14,23,8.0,1001.4,95.0,0.0,17.0,-1.2,-1.9,24310.0,338.0,3.3,2.5,1
2017,1,15,0,8.0,1001.7,96.0,0.0,17.0,-1.4,-2.0,25790.0,340.0,3.8,3.0,1
2017,1,15,1,8.0,1002.1,96.0,0.0,17.0,-1.8,-2.4,20120.0,338.0,2.6,2.0,1
2017,1,15,2,8.0,1002.1,96.0,0.0,17.0,-2.0,-2.6,22190.0,341.0,3.3,2.7,1
2017,1,15,3,8.0,1002.2,94.0,0.0,17.0,-2.3,-3.1,50000.0,1.0,2.9,2.2,1
2017,1,15,4,8.0,1002.5,95.0,0.0,17.0,-2.4,-3.1,27080.0,347.0,3.3,2.4,1
2017,1,15,5,8.0,1002.6,95.0,0.0,17.0,-2.5,-3.2,25640.0,360.0,3.7,2.8,1
2017,1,15,6,8.0,1003.1,95.0,0.0,17.0,-2.6,-3.3,30300.0,352.0,3.5,2.7,1
2017,1,15,7,8.0,1003.5,96.0,0.0,17.0,-2.7,-3.3,14220.0,340.0,3.5,2.9,1
2017,1,15,8,8.0,1004.1,96.0,0.0,17.0,-2.7,-3.3,11690.0,333.0,4.7,3.4,1
2017,1,15,9,7.0,1004.6,95.0,0.0,17.0,-2.5,-3.2,22460.0,338.0,4.6,3.5,1
2017,1,15,10,8.0,1005.0,94.0,0.0,17.0,-2.3,-3.2,15910.0,336.0,7.0,5.0,1
2017,1,15,11,8.0,1005.6,93.0,0.0,17.0,-2.5,-3.5,24290.0,337.0,6.2,4.3,1
2017,1,15,12,8.0,1006.5,93.0,0.0,17.0,-2.7,-3.7,11360.0,335.0,6.3,4.3,1
2017,1,15,13,8.0,1007.2,94.0,0.0,17.0,-2.9,-3.8,50000.0,328.0,5.1,3.8,1
2017,1,15,14,8.0,1007.9,95.0,0.0,17.0,-3.3,-4.0,50000.0,338.0,5.9,4.4,1
2017,1,15,15,8.0,1008.8,96.0,0.0,17.0,-3.9,-4.5,50000.0,335.0,5.7,4.3,1
2017,1,15,16,8.0,1009.7,96.0,0.0,17.0,-4.6,-5.2,50000.0,320.0,6.2,3.9,1
2017,1,15,17,8.0,1010.4,95.0,0.0,17.0,-5.2,-5.8,50000.0,328.0,6.6,4.7,1
2017,1,15,18,8.0,1011.2,96.0,0.0,17.0,-5.7,-6.2,50000.0,351.0,5.4,3.9,1
2017,1,15,19,8.0,1011.9,96.0,0.0,17.0,-6.1,-6.7,50000.0,334.0,5.2,3.6,1
2017,1,15,20,8.0,1012.8,94.0,0.0,17.0,-6.4,-7.1,50000.0,296.0,4.8,3.7,1
2017,1,15,21,8.0,1013.8,94.0,0.0,17.0,-6.9,-7.7,50000.0,304.0,5.8,4.3,1
2017,1,15,22,8.0,1014.5,95.0,0.0,17.0,-7.4,-8.0,50000.0,330.0,3.8,2.9,1
2017,1,15,23,6.0,1015.1,94.0,0.0,17.0,-7.6,-8.5,50000.0,11.0,4.7,2.8,1
2017,1,16,0,8.0,1015.7,96.0,0.0,17.0,-7.2,-7.8,37940.0,356.0,4.6,3.5,1
2017,1,16,1,8.0,1016.3,96.0,0.0,17.0,-6.8,-7.3,30570.0,345.0,5.8,3.3,1
2017,1,16,2,8.0,1016.8,96.0,0.0,17.0,-6.4,-7.0,38660.0,63.0,1.7,0.9,1
2017,1,16,3,8.0,1017.1,95.0,0.0,17.0,-6.6,-7.3,50000.0,122.0,1.4,1.0,1
2017,1,16,4,8.0,1017.7,94.0,0.0,17.0,-6.2,-7.1,44640.0,125.0,1.0,0.7,1
2017,1,16,5,8.0,1018.4,94.0,0.0,17.0,-5.7,-6.6,23450.0,184.0,2.0,1.5,1
2017,1,16,6,8.0,1019.0,93.0,0.0,17.0,-5.1,-6.0,38790.0,173.0,2.1,1.3,1
2017,1,16,7,8.0,1020.0,94.0,0.0,17.0,-5.0,-5.8,25700.0,291.0,1.6,1.0,1
2017,1,16,8,8.0,1020.7,93.0,0.0,17.0,-4.7,-5.7,13800.0,141.0,1.7,0.8,1
2017,1,16,9,8.0,1021.2,93.0,0.0,17.0,-4.5,-5.4,24660.0,103.0,1.9,1.2,1
2017,1,16,10,8.0,1021.9,91.0,0.0,17.0,-4.0,-5.2,25990.0,55.0,1.7,1.1,1
2017,1,16,11,8.0,1022.2,91.0,0.0,17.0,-3.8,-5.1,29460.0,50.0,2.2,1.7,1
2017,1,16,12,8.0,1022.9,91.0,0.0,17.0,-3.7,-5.1,21910.0,7.0,2.2,1.6,1
2017,1,16,13,8.0,1023.3,90.0,0.0,17.0,-3.8,-5.2,23010.0,348.0,1.9,1.4,1
2017,1,16,14,8.0,1023.8,90.0,0.0,17.0,-3.9,-5.2,38410.0,15.0,1.6,1.3,1
2017,1,16,15,8.0,1024.4,92.0,0.0,17.0,-4.2,-5.3,35030.0,10.0,2.9,2.1,1
2017,1,16,16,8.0,1025.1,93.0,0.0,17.0,-4.1,-5.0,16490.0,3.0,2.0,1.4,1
2017,1,16,17,8.0,1025.5,93.0,0.0,17.0,-4.1,-5.0,18810.0,12.0,1.4,0.9,1
2017,1,16,18,8.0,1026.1,94.0,0.0,17.0,-4.0,-4.9,13230.0,6.0,2.0,1.5,1
2017,1,16,19,8.0,1026.5,94.0,0.0,17.0,-4.3,-5.1,16490.0,6.0,3.3,1.9,1
2017,1,16,20,8.0,1027.2,94.0,0.0,17.0,-4.5,-5.3,21950.0,352.0,3.0,2.1,1
2017,1,16,21,8.0,1027.6,95.0,0.0,17.0,-4.8,-5.5,29290.0,340.0,3.0,2.3,1
2017,1,16,22,8.0,1028.0,95.0,0.0,17.0,-5.3,-5.9,50000.0,268.0,4.2,2.7,1
2017,1,16,23,8.0,1028.4,96.0,0.0,17.0,-5.5,-6.0,50000.0,266.0,3.8,3.0,1
2017,1,17,0,8.0,1028.8,97.0,0.0,17.0,-5.7,-6.1,28100.0,302.0,4.0,3.3,1
2017,1,17,1,8.0,1029.3,97.0,0.0,17.0,-5.8,-6.2,32110.0,305.0,3.5,2.3,1
2017,1,17,2,8.0,1029.1,97.0,0.0,17.0,-6.1,-6.6,23430.0,332.0,2.2,1.6,1
2017,1,17,3,8.0,1029.4,97.0,0.0,17.0,-6.3,-6.7,12320.0,293.0,3.4,2.4,1
2017,1,17,4,8.0,1029.7,96.0,0.0,17.0,-6.4,-6.9,12900.0,297.0,2.9,2.4,1
2017,1,17,5,8.0,1029.9,96.0,0.0,17.0,-6.4,-6.9,16740.0,322.0,3.4,1.6,1
2017,1,17,6,8.0,1030.4,96.0,0.0,17.0,-6.8,-7.3,11350.0,303.0,6.1,4.1,1
2017,1,17,7,8.0,1030.7,96.0,0.0,17.0,-6.7,-7.3,10410.0,281.0,5.1,3.8,1
2017,1,17,8,8.0,1031.2,96.0,0.0,17.0,-6.4,-6.9,7640.0,313.0,1.0,0.6,1
2017,1,17,9,8.0,1031.3,96.0,0.0,17.0,-6.1,-6.6,5280.0,211.0,2.2,1.4,1
2017,1,17,10,8.0,1031.3,96.0,0.0,17.0,-5.5,-6.0,7860.0,228.0,2.9,2.3,1
2017,1,17,11,8.0,1031.3,97.0,0.0,17.0,-5.0,-5.4,11350.0,222.0,3.8,2.9,1
2017,1,17,12,8.0,1031.4,97.0,0.0,17.0,-4.8,-5.3,13890.0,215.0,3.7,3.2,1
2017,1,17,13,8.0,1031.4,97.0,0.0,17.0,-4.4,-4.8,17330.0,236.0,4.8,2.9,1
2017,1,17,14,8.0,1031.0,95.0,0.0,17.0,-3.9,-4.6,31920.0,185.0,3.8,2.8,1
2017,1,17,15,8.0,1030.7,93.0,0.0,16.0,-3.6,-4.5,43940.0,209.0,3.1,2.5,1
2017,1,17,16,8.0,1030.2,94.0,0.0,17.0,-2.3,-3.2,8830.0,218.0,5.4,4.4,1
2017,1,17,17,8.0,1030.0,93.0,0.0,16.0,-1.9,-2.8,50000.0,223.0,5.8,4.6,1
2017,1,17,18,8.0,1029.7,89.0,0.0,16.0,-1.4,-3.0,50000.0,221.0,7.6,6.1,1
2017,1,17,19,7.0,1029.2,87.0,0.0,16.0,-1.2,-3.0,50000.0,214.0,7.7,6.1,1
2017,1,17,20,7.0,1029.0,90.0,0.0,16.0,-1.1,-2.5,50000.0,211.0,8.0,5.8,1
2017,1,17,21,8.0,1028.8,89.0,0.0,16.0,-0.4,-2.1,50000.0,223.0,8.6,6.5,1
2017,1,17,22,8.0,1028.4,89.0,0.0,16.0,-0.4,-2.0,50000.0,224.0,8.0,5.7,1
2017,1,17,23,8.0,1028.0,90.0,0.0,16.0,-0.2,-1.7,40000.0,226.0,6.8,5.2,1
2017,1,18,0,8.0,1027.6,91.0,0.2,16.0,-0.1,-1.4,5980.0,226.0,8.5,6.0,1
2017,1,18,1,8.0,1027.4,91.0,0.0,16.0,0.0,-1.3,50000.0,232.0,7.2,5.3,1
2017,1,18,2,8.0,1027.0,95.0,0.3,16.0,0.1,-0.6,6430.0,234.0,7.2,5.4,1
2017,1,18,3,8.0,1026.8,97.0,0.0,16.0,0.3,-0.2,6530.0,246.0,7.5,5.7,1
2017,1,18,4,8.0,1026.4,96.0,0.0,16.0,0.3,-0.3,50000.0,244.0,6.5,4.7,1
2017,1,18,5,8.0,1026.6,94.0,0.0,16.0,0.4,-0.4,50000.0,254.0,5.8,3.8,1
2017,1,18,6,8.0,1026.8,97.0,0.0,16.0,0.2,-0.3,2760.0,249.0,4.4,3.5,1
2017,1,18,7,8.0,1026.9,98.0,0.0,16.0,0.2,-0.1,9740.0,246.0,4.6,3.7,1
2017,1,18,8,8.0,1026.8,98.0,0.0,15.0,0.3,0.0,4680.0,250.0,7.0,4.8,1
2017,1,18,9,8.0,1026.8,98.0,0.0,15.0,0.4,0.0,11980.0,245.0,5.9,4.8,1
2017,1,18,10,8.0,1026.4,98.0,0.0,16.0,0.5,0.1,5150.0,238.0,5.0,3.9,1
2017,1,18,11,8.0,1026.1,98.0,0.0,16.0,0.7,0.4,4830.0,244.0,4.8,3.7,1
2017,1,18,12,8.0,1025.0,98.0,0.0,15.0,0.8,0.6,10320.0,237.0,8.1,5.8,1
2017,1,18,13,8.0,1024.9,98.0,0.0,16.0,1.0,0.7,18220.0,237.0,7.4,5.2,1
2017,1,18,14,8.0,1024.8,99.0,0.0,16.0,1.2,1.0,2440.0,239.0,7.4,5.5,1
2017,1,18,15,8.0,1024.3,99.0,0.0,16.0,1.2,1.0,2870.0,232.0,7.8,5.5,1
2017,1,18,16,8.0,1023.6,98.0,0.0,16.0,1.2,1.0,7340.0,235.0,8.9,6.1,1
2017,1,18,17,8.0,1022.8,98.0,0.0,16.0,1.2,0.9,5690.0,225.0,9.4,6.4,1
2017,1,18,18,8.0,1021.8,97.0,0.0,16.0,1.3,0.9,5550.0,228.0,9.7,7.1,1
2017,1,18,19,8.0,1021.0,97.0,0.0,15.0,1.4,1.0,8090.0,229.0,10.3,7.6,1
2017,1,18,20,8.0,1020.2,96.0,0.0,15.0,1.4,0.9,8760.0,235.0,11.1,7.4,1
2017,1,18,21,8.0,1019.8,97.0,0.0,15.0,1.3,0.9,7600.0,242.0,9.4,6.8,1
2017,1,18,22,8.0,1018.6,97.0,0.0,15.0,1.5,1.1,7720.0,233.0,7.7,5.5,1
2017,1,18,23,8.0,1018.3,98.0,0.0,14.0,1.4,1.1,7780.0,250.0,10.3,7.0,1
2017,1,19,0,8.0,1018.1,98.0,0.0,14.0,1.1,0.8,9730.0,249.0,8.6,6.3,1
2017,1,19,1,8.0,1017.5,98.0,0.0,14.0,1.0,0.7,10270.0,248.0,8.6,6.4,1
2017,1,19,2,8.0,1017.4,98.0,0.0,14.0,0.9,0.7,12140.0,251.0,7.9,5.6,1
2017,1,19,3,8.0,1017.1,98.0,0.0,14.0,0.9,0.7,17740.0,258.0,8.7,6.5,1
2017,1,19,4,8.0,1017.2,98.0,0.0,13.0,0.9,0.6,34490.0,269.0,6.9,5.3,1
2017,1,19,5,8.0,1017.4,98.0,0.0,14.0,0.9,0.7,38260.0,267.0,6.5,4.4,1
2017,1,19,6,8.0,1017.4,98.0,0.0,14.0,1.0,0.7,48110.0,267.0,7.8,5.2,1
2017,1,19,7,8.0,1017.4,98.0,0.0,14.0,1.1,0.7,47730.0,268.0,6.8,4.5,1
2017,1,19,8,7.0,1017.2,96.0,0.0,13.0,1.3,0.7,50000.0,260.0,8.0,5.6,1
2017,1,19,9,7.0,1017.1,96.0,0.0,13.0,1.3,0.6,50000.0,256.0,6.3,4.1,1
2017,1,19,10,8.0,1016.4,95.0,0.0,13.0,1.2,0.5,46840.0,242.0,5.7,4.5,1
2017,1,19,11,8.0,1015.5,96.0,0.0,13.0,1.0,0.5,50000.0,246.0,6.7,5.2,1
2017,1,19,12,4.0,1014.8,94.0,0.0,13.0,1.5,0.7,47640.0,232.0,5.7,4.2,1
2017,1,19,13,0.0,1013.8,93.0,0.0,12.0,1.6,0.6,50000.0,241.0,6.6,4.6,1
2017,1,19,14,0.0,1012.4,92.0,0.0,12.0,1.5,0.4,50000.0,239.0,7.4,5.7,1
2017,1,19,15,7.0,1012.1,94.0,0.0,12.0,1.4,0.5,50000.0,245.0,8.4,6.1,1
2017,1,19,16,2.0,1012.0,90.0,0.0,12.0,2.2,0.7,50000.0,252.0,8.8,6.5,1
2017,1,19,17,2.0,1012.2,90.0,0.0,12.0,1.8,0.4,50000.0,269.0,8.1,6.1,1
2017,1,19,18,0.0,1012.4,80.0,0.0,12.0,3.0,0.0,50000.0,283.0,11.7,7.6,1
2017,1,19,19,1.0,1013.0,84.0,0.0,12.0,2.3,-0.2,50000.0,293.0,11.3,7.6,1
2017,1,19,20,0.0,1013.8,80.0,0.0,12.0,2.3,-0.9,50000.0,315.0,9.5,6.3,1
2017,1,19,21,0.0,1014.8,71.0,0.0,12.0,3.3,-1.5,28420.0,327.0,12.6,8.7,1
2017,1,19,22,0.0,1015.6,63.0,0.0,12.0,1.9,-4.4,50000.0,322.0,10.9,7.0,1
2017,1,19,23,0.0,1016.9,65.0,0.0,12.0,1.0,-4.8,50000.0,302.0,8.5,6.0,1
2017,1,20,0,0.0,1017.5,72.0,0.0,12.0,-0.2,-4.7,50000.0,298.0,8.0,6.1,1
2017,1,20,1,0.0,1018.3,75.0,0.0,12.0,-1.1,-4.9,50000.0,293.0,5.7,4.7,1
2017,1,20,2,0.0,1018.5,77.0,0.0,12.0,-2.1,-5.6,50000.0,282.0,4.4,3.8,1
2017,1,20,3,0.0,1018.9,82.0,0.0,12.0,-2.7,-5.4,50000.0,270.0,5.2,4.0,1
2017,1,20,4,0.0,1019.2,85.0,0.0,12.0,-3.0,-5.3,46210.0,272.0,4.6,3.7,1
2017,1,20,5,0.0,1019.3,86.0,0.0,12.0,-3.2,-5.3,50000.0,277.0,5.0,4.2,1
2017,1,20,6,1.0,1019.0,88.0,0.0,12.0,-3.4,-5.2,50000.0,269.0,4.6,3.8,1
2017,1,20,7,2.0,1019.3,88.0,0.0,12.0,-2.9,-4.7,46640.0,259.0,4.2,3.3,1
